Grid_ID,lon,lat
536,28.289999998892934,41.44999993123401
537,28.28999999888146,41.469999930909935
538,28.28999999886999,41.48999993058545
539,28.28999999885851,41.5099999302605
540,28.3099999992481,40.80999994136567
541,28.30999999923648,40.829999941055526
542,28.309999999224857,40.84999994074496
543,28.30999999921324,40.86999994043398
544,28.30999999920162,40.88999994012256
545,28.309999999189994,40.9099999398107
546,28.309999999178373,40.9299999394984
547,28.30999999916674,40.94999993918569
548,28.309999999155117,40.969999938872526
549,28.309999999143493,40.98999993855897
550,28.309999999131865,41.00999993824493
551,28.309999999120237,41.029999937930484
552,28.3099999991086,41.0499999376156
553,28.30999999909697,41.06999993730028
554,28.30999999908534,41.089999936984526
555,28.309999999073707,41.10999993666834
556,28.30999999906207,41.12999993635174
557,28.309999999050437,41.14999993603467
558,28.309999999038798,41.16999993571718
559,28.30999999902716,41.18999993539925
560,28.30999999901552,41.20999993508089
561,28.30999999900388,41.22999993476209
562,28.30999999899224,41.24999993444284
563,28.309999998980594,41.26999993412318
564,28.309999998968955,41.289999933803045
565,28.30999999895731,41.30999993348251
566,28.309999998945663,41.32999993316152
567,28.309999998934018,41.3499999328401
568,28.309999998922372,41.36999993251823
569,28.309999998910726,41.38999993219593
570,28.309999998899073,41.40999993187318
571,28.309999998887424,41.42999993155003
572,28.309999998875774,41.4499999312264
573,28.30999999886412,41.46999993090232
574,28.30999999885247,41.489999930577824
575,28.309999998840816,41.509999930252896
576,28.32999999923662,40.809999941358036
577,28.32999999922482,40.82999994104791
578,28.329999999213026,40.84999994073734
579,28.329999999201227,40.869999940426325
580,28.32999999918943,40.88999994011491
581,28.32999999917763,40.90999993980305
582,28.329999999165825,40.92999993949076
583,28.329999999154023,40.949999939178035
584,28.32999999914222,40.96999993886489
585,28.329999999130415,40.9899999385513
586,28.329999999118613,41.00999993823727
587,28.3299999991068,41.029999937922845
588,28.32999999909499,41.049999937607936
589,28.329999999083185,41.06999993729263
590,28.329999999071372,41.08999993697686
591,28.329999999059563,41.10999993666066
592,28.32999999904775,41.12999993634405
593,28.329999999035934,41.14999993602697
594,28.329999999024125,41.1699999357095
595,28.329999999012312,41.18999993539157
596,28.32999999900049,41.20999993507319
597,28.329999998988672,41.22999993475438
598,28.329999998976852,41.249999934435145
599,28.329999998965036,41.26999993411546
600,28.329999998953213,41.28999993379536
601,28.329999998941393,41.30999993347481
602,28.32999999892957,41.32999993315382
603,28.329999998917746,41.34999993283239
604,28.329999998905922,41.36999993251053
605,28.329999998894095,41.38999993218822
606,28.32999999888227,41.409999931865464
607,28.329999998870438,41.42999993154229
608,28.329999998858614,41.449999931218656
609,28.329999998846777,41.46999993089459
