latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
40.89061,29.42291,343.73,0.45,0.47,2024-07-08,1128,N,VIIRS,n,2,301.23,42.98,D,0
41.02285,28.55572,311.6,0.45,0.39,2024-07-08,2346,N,VIIRS,n,2,295.16,1.37,N,2
41.01929,28.55497,310.81,0.45,0.39,2024-07-08,2346,N,VIIRS,n,2,294.28,1.37,N,2
41.0191,28.5569,305.37,0.46,0.39,2024-07-18,0017,N,VIIRS,n,2,294.4,1.2,N,2
41.02016,28.55144,306.06,0.46,0.39,2024-07-18,0017,N,VIIRS,n,2,294.38,1.22,N,2
41.02264,28.55813,306.16,0.46,0.39,2024-07-18,0017,N,VIIRS,n,2,294.67,1.1,N,2
40.87103,29.296,338.24,0.32,0.55,2024-07-18,1140,N,VIIRS,n,2,302.65,1.72,D,0
41.0199,28.55713,311.52,0.39,0.36,2024-07-18,2359,N,VIIRS,n,2,296.33,2.19,N,2
41.02059,28.5526,315.63,0.39,0.36,2024-07-18,2359,N,VIIRS,n,2,296.3,1.99,N,2
41.04034,28.65843,335.14,0.53,0.42,2024-07-19,1122,N,VIIRS,n,2,303.46,3.84,D,0
41.0208,28.55583,321.85,0.51,0.41,2024-07-19,2340,N,VIIRS,n,2,295.15,3.09,N,2
41.02219,28.55594,318.93,0.51,0.41,2024-07-19,2340,N,VIIRS,n,2,295.04,2.88,N,2
41.01972,28.55825,339.28,0.39,0.36,2024-07-20,1103,N,VIIRS,n,2,309.15,3.44,D,2
41.02057,28.5566,309.95,0.58,0.52,2024-07-20,2321,N,VIIRS,n,2,295.59,3.1,N,2
41.02343,28.55139,306.35,0.58,0.52,2024-07-20,2321,N,VIIRS,n,2,294.85,2.28,N,2
41.02221,28.55008,306.56,0.51,0.66,2024-07-21,0101,N,VIIRS,n,2,293.13,1.75,N,0
41.01939,28.55812,335.67,0.45,0.39,2024-07-21,1044,N,VIIRS,l,2,308.99,4.04,D,2
41.02231,28.55442,303.96,0.51,0.66,2024-07-21,2302,N,VIIRS,n,2,291.04,1.66,N,2
41.02187,28.55219,311.85,0.6,0.53,2024-07-22,0042,N,VIIRS,n,2,291.96,1.82,N,2
41.0764,28.30077,340.42,0.5,0.49,2024-07-22,1025,N,VIIRS,n,2,302.27,4.93,D,0
40.80135,29.37552,307.08,0.39,0.44,2024-07-23,0024,N,VIIRS,n,2,294.84,0.87,N,2
41.01968,28.55589,309,0.53,0.42,2024-07-23,0024,N,VIIRS,n,2,293.04,1.84,N,2
41.01971,28.55172,304.2,0.39,0.36,2024-07-24,0005,N,VIIRS,n,2,292.64,0.91,N,2
41.02224,28.55727,312.15,0.39,0.36,2024-07-24,0005,N,VIIRS,n,2,293.97,0.91,N,2
41.01894,28.5563,306.38,0.39,0.36,2024-07-24,0005,N,VIIRS,n,2,293.09,0.91,N,2
41.02208,28.55846,305.46,0.4,0.37,2024-07-29,2352,N,VIIRS,n,2,294.48,0.83,N,2
41.01993,28.55462,306.35,0.4,0.44,2024-07-30,2334,N,VIIRS,n,2,292.91,0.94,N,2
41.02043,28.55745,309.45,0.35,0.57,2024-07-31,2315,N,VIIRS,n,2,292.17,0.92,N,2
41.02015,28.55713,303.05,0.61,0.71,2024-08-01,2256,N,VIIRS,n,2,292.04,1.2,N,2
41.0223,28.55402,310.79,0.5,0.49,2024-08-02,0036,N,VIIRS,n,2,292.72,2.35,N,2
41.01929,28.5578,309.23,0.47,0.39,2024-08-03,0018,N,VIIRS,n,2,293.57,1.52,N,2
41.02038,28.55231,310.73,0.47,0.39,2024-08-03,0018,N,VIIRS,n,2,293.53,1.52,N,2
41.01897,28.55643,319.78,0.47,0.39,2024-08-03,0018,N,VIIRS,n,2,294.41,1.63,N,2
41.02252,28.55766,306.02,0.47,0.39,2024-08-03,0018,N,VIIRS,n,2,293.96,0.88,N,2
41.08451,28.37031,338.23,0.5,0.66,2024-08-03,1000,N,VIIRS,n,2,301.27,3.67,D,0
41.02138,28.55712,326.63,0.38,0.36,2024-08-03,2359,N,VIIRS,n,2,295.12,2.5,N,2
41.01979,28.55891,330.04,0.53,0.42,2024-08-04,1122,N,VIIRS,l,2,303.98,3.31,D,2
41.01912,28.55581,313.77,0.51,0.41,2024-08-04,2340,N,VIIRS,n,2,291.91,2.13,N,2
41.02176,28.55643,318.71,0.51,0.41,2024-08-04,2340,N,VIIRS,n,2,292.42,2.93,N,2
41.0229,28.55652,304.97,0.51,0.41,2024-08-04,2340,N,VIIRS,n,2,291.32,1.08,N,2
41.01759,28.55282,301.77,0.57,0.52,2024-08-05,2321,N,VIIRS,n,2,290.68,1.06,N,0
41.02245,28.5533,307.49,0.57,0.52,2024-08-05,2321,N,VIIRS,n,2,291.15,1.52,N,2
41.0192,28.5591,302.58,0.57,0.52,2024-08-05,2321,N,VIIRS,n,2,290.96,1.33,N,2
41.01969,28.55231,310.02,0.57,0.52,2024-08-05,2321,N,VIIRS,n,2,291.18,1.33,N,2
41.02196,28.55894,302.14,0.51,0.66,2024-08-06,0101,N,VIIRS,n,2,289.44,1.5,N,2
41.02024,28.55679,335.21,0.45,0.39,2024-08-06,1044,N,VIIRS,n,2,304.63,4.34,D,2
40.80108,29.5125,339.92,0.42,0.38,2024-08-06,1044,N,VIIRS,n,2,308.51,4.5,D,2
40.96469,29.12683,331.72,0.43,0.38,2024-08-06,1044,N,VIIRS,l,2,306,2.01,D,0
41.08603,28.72315,333,0.47,0.48,2024-08-07,1025,N,VIIRS,n,2,302.86,2.74,D,0
41.08502,28.7211,335.55,0.47,0.48,2024-08-07,1025,N,VIIRS,n,2,301.99,3.94,D,0
41.02039,28.55367,315.11,0.54,0.42,2024-08-08,0024,N,VIIRS,n,2,292.11,2.68,N,2
41.02088,28.55512,328.27,0.39,0.36,2024-08-09,0005,N,VIIRS,n,2,295.06,2.45,N,2
41.02073,28.55835,311.13,0.44,0.39,2024-08-09,2346,N,VIIRS,n,2,293.87,1.31,N,2
41.02137,28.55314,315.67,0.44,0.39,2024-08-09,2346,N,VIIRS,n,2,293.77,1.31,N,2
41.07754,28.33232,336.98,0.41,0.37,2024-08-10,1109,N,VIIRS,n,2,306.18,2.27,D,0
41.02159,28.55414,313.87,0.48,0.48,2024-08-10,2327,N,VIIRS,n,2,292.92,2.18,N,2
41.01949,28.55314,307.55,0.61,0.71,2024-08-11,0108,N,VIIRS,n,2,289.94,1.34,N,2
41.01943,28.55731,332.51,0.41,0.37,2024-08-11,1050,N,VIIRS,l,2,305.71,3.75,D,2
41.02244,28.5559,310.23,0.42,0.61,2024-08-11,2308,N,VIIRS,n,2,293.29,1.1,N,2
41.0218,28.55549,307.1,0.36,0.57,2024-08-12,0049,N,VIIRS,n,2,292.91,0.85,N,2
40.80045,29.50948,305.66,0.66,0.73,2024-08-12,2249,N,VIIRS,n,2,292.94,1.38,N,2
40.8003,29.51158,302.97,0.66,0.73,2024-08-12,2250,N,VIIRS,n,2,292.75,0.83,N,2
41.02018,28.55647,317.35,0.42,0.45,2024-08-13,0030,N,VIIRS,n,2,295.94,1.92,N,2
41.10853,28.70732,367,0.34,0.56,2024-08-13,1013,N,VIIRS,h,2,307.18,7.93,D,0
41.10761,28.70381,347.56,0.34,0.56,2024-08-13,1013,N,VIIRS,n,2,305.9,3.49,D,0
41.10088,28.69913,354.01,0.34,0.56,2024-08-13,1013,N,VIIRS,n,2,310.17,20.5,D,0
41.10183,28.70277,355.27,0.34,0.56,2024-08-13,1013,N,VIIRS,n,2,305.2,16.79,D,0
41.04604,28.63754,330.98,0.34,0.56,2024-08-13,1013,N,VIIRS,l,2,304.85,0.95,D,0
41.11049,28.70783,344.51,0.34,0.56,2024-08-13,1013,N,VIIRS,n,2,303.54,4.46,D,0
41.10188,28.69623,353.42,0.34,0.56,2024-08-13,1013,N,VIIRS,n,2,305.17,15.09,D,0
41.10956,28.70436,367,0.34,0.56,2024-08-13,1013,N,VIIRS,h,2,305.78,7.06,D,0
41.10381,28.70347,339.42,0.34,0.56,2024-08-13,1013,N,VIIRS,n,2,305.08,12.34,D,0
41.10285,28.69988,367,0.34,0.56,2024-08-13,1013,N,VIIRS,h,2,309.18,15.09,D,0
41.1067,28.70032,332.58,0.34,0.56,2024-08-13,1013,N,VIIRS,n,2,304.19,3.49,D,0
41.01866,28.5563,333.69,0.44,0.63,2024-08-13,1153,N,VIIRS,l,2,307.09,4.08,D,2
41.02023,28.5572,332.42,0.44,0.62,2024-08-13,1153,N,VIIRS,l,2,306.81,3.94,D,2
41.01991,28.55609,323.29,0.42,0.37,2024-08-14,0011,N,VIIRS,n,2,297.02,2.65,N,2
40.80286,29.51006,310.44,0.45,0.39,2024-08-14,0011,N,VIIRS,n,2,294.37,0.98,N,0
41.01889,28.55403,308.49,0.4,0.37,2024-08-14,2353,N,VIIRS,n,2,295.4,1.39,N,2
41.02225,28.55485,315.21,0.4,0.37,2024-08-14,2353,N,VIIRS,n,2,296.56,1.39,N,2
41.02016,28.55716,336.3,0.46,0.39,2024-08-15,1115,N,VIIRS,n,2,308.91,3.92,D,2
41.01926,28.55373,314.4,0.4,0.44,2024-08-15,2334,N,VIIRS,n,2,293.34,1.41,N,2
40.8026,29.51208,302.22,0.54,0.42,2024-08-15,2334,N,VIIRS,n,2,291.54,0.71,N,2
41.01824,28.55609,304.74,0.72,0.75,2024-08-16,0114,N,VIIRS,n,2,290.42,1.43,N,2
40.80126,29.50994,302.56,0.62,0.54,2024-08-16,2315,N,VIIRS,n,2,292,0.59,N,2
41.02127,28.55326,315.16,0.35,0.56,2024-08-16,2315,N,VIIRS,n,2,294.08,1.58,N,2
41.02105,28.55729,304.58,0.35,0.56,2024-08-16,2315,N,VIIRS,n,2,293.65,1.09,N,2
41.01863,28.55534,311.48,0.43,0.62,2024-08-17,0055,N,VIIRS,n,2,292.41,1.04,N,2
41.01826,28.55131,302.58,0.43,0.62,2024-08-17,0055,N,VIIRS,n,2,291.4,1.11,N,2
41.04333,28.54844,337.14,0.52,0.41,2024-08-17,1038,N,VIIRS,n,2,307.33,6.38,D,0
41.02039,28.5556,302.07,0.61,0.71,2024-08-17,2256,N,VIIRS,n,2,291.11,1.14,N,2
41.01918,28.55716,310.77,0.5,0.49,2024-08-18,0036,N,VIIRS,n,2,292.26,1.93,N,2
41.02121,28.5531,314.77,0.47,0.39,2024-08-19,0018,N,VIIRS,n,2,292.75,1.41,N,2
41.0222,28.55372,313.39,0.38,0.36,2024-08-19,2359,N,VIIRS,n,2,292.85,0.91,N,2
41.02118,28.55725,315.59,0.51,0.41,2024-08-20,2340,N,VIIRS,n,2,293.67,2.17,N,2
40.83287,29.5971,343.25,0.4,0.37,2024-08-21,1103,N,VIIRS,n,2,306.56,13.87,D,0
41.01937,28.55524,310.47,0.57,0.52,2024-08-21,2321,N,VIIRS,n,2,289.85,1.66,N,2
41.02176,28.55588,305.86,0.51,0.66,2024-08-22,0101,N,VIIRS,n,2,288.15,0.97,N,2
40.99887,29.20881,335.39,0.43,0.38,2024-08-22,1044,N,VIIRS,n,2,305.02,1.26,D,0
41.02056,28.55502,304.76,0.51,0.66,2024-08-22,2302,N,VIIRS,n,2,291.96,0.87,N,2
40.80248,29.37511,307.68,0.46,0.63,2024-08-22,2302,N,VIIRS,n,2,291.01,1.12,N,0
41.01891,28.5538,302.08,0.51,0.66,2024-08-22,2302,N,VIIRS,n,2,291.26,0.98,N,2
41.02201,28.55289,309.94,0.6,0.53,2024-08-23,0043,N,VIIRS,n,2,292.71,2.07,N,2
41.02047,28.55463,315.71,0.54,0.42,2024-08-24,0024,N,VIIRS,n,2,293.14,1.94,N,2
41.02041,28.55736,313.42,0.39,0.36,2024-08-25,0005,N,VIIRS,n,2,292.8,1.13,N,2
41.02118,28.55276,304.03,0.39,0.36,2024-08-25,0005,N,VIIRS,n,2,291.71,0.87,N,2
41.11451,28.6475,333.73,0.68,0.74,2024-08-25,0948,N,VIIRS,n,2,288.74,3.79,D,0
41.01976,28.55629,315.86,0.44,0.39,2024-08-25,2346,N,VIIRS,n,2,294.09,1.82,N,2
41.02589,29.37212,333.75,0.43,0.38,2024-08-26,1109,N,VIIRS,n,2,302.1,3.4,D,0
41.02938,29.36881,337.29,0.43,0.38,2024-08-26,1109,N,VIIRS,n,2,304.27,34.35,D,0
41.05916,28.63881,338.22,0.41,0.37,2024-08-26,1109,N,VIIRS,n,2,306.47,5.38,D,0
41.02939,29.3714,338.39,0.43,0.38,2024-08-26,1109,N,VIIRS,n,2,308.04,36.14,D,0
41.0214,28.55871,307.11,0.48,0.48,2024-08-26,2327,N,VIIRS,n,2,291.63,1.22,N,2
41.02186,28.55308,312.87,0.48,0.48,2024-08-26,2327,N,VIIRS,n,2,291.23,1.65,N,2
41.1951,28.56472,299.97,0.6,0.71,2024-08-27,0107,N,VIIRS,n,2,286.33,0.95,N,0
41.02007,28.54968,300.13,0.61,0.71,2024-08-27,0107,N,VIIRS,n,2,286.5,1.44,N,0
41.02092,28.55222,307.31,0.61,0.71,2024-08-27,0108,N,VIIRS,n,2,286.48,1.94,N,2
41.02168,28.55372,308.45,0.42,0.61,2024-08-27,2308,N,VIIRS,n,2,290.91,1.04,N,2
41.01775,28.55461,307.27,0.36,0.57,2024-08-28,0049,N,VIIRS,n,2,289.78,0.69,N,2
41.02276,28.55713,302.66,0.36,0.57,2024-08-28,0049,N,VIIRS,n,2,290.99,0.69,N,2
41.01999,28.55293,309.85,0.42,0.45,2024-08-29,0030,N,VIIRS,n,2,287.99,1.51,N,2
41.02217,28.55841,304.85,0.42,0.37,2024-08-30,0011,N,VIIRS,n,2,290.67,0.68,N,2
41.01967,28.5524,308.07,0.42,0.37,2024-08-30,0011,N,VIIRS,n,2,290.44,0.99,N,2
41.02062,28.55496,328.89,0.4,0.37,2024-08-30,2352,N,VIIRS,n,2,291.07,2.27,N,2
41.0188,28.55519,308.75,0.4,0.44,2024-08-31,2334,N,VIIRS,n,2,289.43,1.03,N,2
41.02289,28.55585,314.77,0.4,0.44,2024-08-31,2334,N,VIIRS,n,2,290.91,1.15,N,2
41.02193,28.55481,307.17,0.71,0.75,2024-09-01,0114,N,VIIRS,n,2,284.63,3.09,N,2
41.01786,28.55406,308.56,0.35,0.57,2024-09-01,2315,N,VIIRS,n,2,287.07,0.7,N,2
41.02165,28.55549,315.1,0.35,0.57,2024-09-01,2315,N,VIIRS,n,2,288.38,1.27,N,2
